TIC ID,TOI,Master priority,SG1A priority,SG1B priority,SG2 priority,SG3 priority,SG4 priority,SG5 priority,TESS Disposition,TFOPWG Disposition,TESS mag,TESS mag error,# PCs,Source,RA (degrees),Dec (degrees),PM RA (mas/yr),PM RA error,PM Dec (mas/yr),PM Dec error,Epoch (BJD),Epoch error,Period (days),Period error,Duration (hours),Duration error,Depth (mmag),Depth (mmag) error,Depth (ppm),Depth (ppm) error,Planet Radius (R_Earth),Planet Radius error,Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance error,Stellar Teff (K),Stellar Teff error,Stellar log(g) (cm/s2),Stellar log(g) error,Stellar Radius (R_Sun),Stellar Radius error,Sectors,Comments,Date Created,Date Modified
305048087,237.01,1,4,1,1,4,4,4,PC,,13.458,0.042,1,spoc,353.242703,-29.415005,162.54,2,-332.69,2,2458355.25,0.00261,5.433729,0.001053,1.172585,0.472631,7.113879,0.916284,6530.706532,843.5729,1.741587,0.971689,3.324008,344.377881,7.68747,,,3157,79,5.0419002,0.47567001,0.221,0.044,2,low MES.,11/16/2018,3/11/2019
9006668,238.01,1,4,1,1,4,4,4,PC,,9.8970003,0.018,1,spoc,349.231089,-18.606646,-53.438,1.049,-0.745,0.655,2458354.669,0.002485,1.272419,0.000206,1.404112,0.309772,0.475677,0.053293,438.019033,49.08374,1.676542,2.047998,753.218535,1336.13395,7.62233,79.175453,,5024,181,4.5685,0.30182999,0.78682202,0.109256,2,centroid offset not significant.,11/16/2018,3/11/2019
9725627,239.01,4,5,5,5,4,5,4,PC,CP,10.973,0.019,1,spoc,358.408482,-10.118117,-19.347,2.445,-7.484,1.252,2458356.962,0.000995,4.15701,0.000336,3.959188,0.09311,5.28028,0.113066,4851.510897,104.13186,6.374038,1.23744,421.379341,1155.548184,32.183025,347.84799,73.434998,6362.5,83,4.5900002,0.16,0.89503098,0.171767,2,,11/16/2018,3/11/2019
101948569,240.01,1,4,1,2,4,4,4,PC,,10.593,0.019,1,spoc,14.754892,-44.160895,26.628,0.352,-10.257,0.483,2458360.113,0.003046,19.472408,0.004362,3.480887,0.452211,1.788543,0.152148,1645.952677,140.12372,3.049011,1.470318,11.678571,471.484233,11.03341,74.936417,1.45943,4333,173,4.5109,0.37095201,0.75704998,0.133145,2,,11/16/2018,3/11/2019
77031414,241.01,4,5,5,5,4,5,4,PC,CP,10.925,0.026,1,spoc,354.168681,-34.611303,88.47,1.597,-8.078,1.306,2458355.196,0.000212,1.386653,0.00002,2.289876,0.018571,15.594778,0.094218,14260.66117,86.77461,12.169298,0.08494,2359.672342,1777.594407,168.579,,,6286,196,,,,,2,target could also be 77031413.,11/16/2018,3/11/2019
120585579,242.01,5,5,5,5,5,5,5,PC,FP,12.452,0.018,2,spoc,4.451424,-38.110854,-13.89,2,2.16,2,2458357.778,0.000677,6.340315,0.000367,4.249306,0.056679,27.945906,0.288178,25410.70329,265.38632,20.517917,20.518948,400.720106,1141.116626,95.53354,589.42102,,6083,192,4.2898302,,1.2666,1.2666,2,The detected secondary could have a wrong depth estimation because of the low points near 1380.,11/16/2018,1/13/2019
149010208,243.01,5,5,5,5,5,5,5,PC,FP,11.637,0.019,2,spoc,3.394114,-31.334403,2.5,0.75,-1.11,0.639,2458356.619,0.000719,3.437004,0.000173,4.271161,0.043736,16.600272,0.220703,15173.12559,203.25404,16.428855,16.42949,867.633967,1384.216067,72.0285,429.25299,,6046,193,4.2963901,2.0043499,1.24876,1.24876,2,Gaia radius is 1.8 Rsun. Planet radius is big.,11/16/2018,1/13/2019
118327550,244.01,1,4,1,4,4,2,4,PC,,10.317,0.017,1,spoc,10.56978,-36.717981,-158.792,5.976,40.37,5.976,2458357.365,0.00269,7.395586,0.001447,1.149398,0.538523,1.099841,0.145352,1012.47853,133.86511,3.399511,2.782252,20.232072,540.916013,8.29432,,,3342,0,,,,,2,Stellar radius is likely to be smaller because Teff is low. Gaia shows it is a high proper motion star with big parallax.,11/16/2018,12/29/2018
154618248,245.01,1,4,1,3,4,4,4,PC,,8.441,0.017,1,spoc,345.779168,-33.50047,53.366,0.118,-19.158,0.078,2458361.547,0.001358,8.773772,0.000994,1.035961,0.169075,1.095037,0.092624,1008.057887,85.30659,6.201622,1.162214,278.651956,1042.042119,12.474381,126.73067,6.3691502,6208,117,,,1.7510099,0.193261,2,The target is two stars separated by <1,11/16/2018,4/5/2019
158623531,246.01,4,5,5,5,5,4,5,PC,CP,11.192,0.018,1,spoc,24.167878,-50.659305,-35.371,3.695,-31.725,3.695,2458355.733,0.000422,7.872846,0.000122,3.734301,0.037184,16.266737,0.119186,14870.543,109.76864,10.907298,0.125792,86.253341,777.255369,137.82335,169.272,,5086,181,4.4805899,2.00354,0.87946802,0.87946802,"2,3",WASP-105,11/16/2018,3/11/2019
160148385,247.01,4,5,5,5,5,4,5,PC,CP,11.857,0.018,1,spoc,1.046564,-47.360635,31.204,3.418,-1.198,3.418,2458354.32,0.000573,3.425239,0.000133,2.44683,0.042511,15.778205,0.210164,14427.18012,193.54935,13.569362,0.169723,451.837404,1175.886202,75.9552,348.09299,,5575,187,4.3842802,2.0039999,1.05566,1.05566,2,WASP-96,11/16/2018,3/11/2019
201793781,248.01,1,5,5,1,4,4,4,PC,,8.4449997,0.02,1,spoc,34.68426,-54.859727,93.713,0.103,12.914,0.112,2458354.836,0.001932,5.991198,0.000404,3.462171,0.240267,0.541136,0.036379,498.280389,33.505875,2.823531,0.699897,654.302141,1289.924629,12.305868,76.65612,2.1814101,5711.7002,57,3.8399999,0.079999998,1.22218,0.113498,"2,3",known TOI,11/16/2018,3/11/2019
179985715,249.01,1,4,1,2,4,4,4,PC,,11.165,0.018,1,spoc,14.080038,-38.949217,-69.414,3.731,-119.445,3.731,2458359.54,0.004044,6.613147,0.002144,2.248344,0.601013,1.548004,0.184536,1424.748364,169.94946,2.616461,1.848253,34.137215,616.491044,8.842849,,,4157,171,4.5925698,0.222882,0.67543101,0.064311199,2,centroid offset not significant.,11/16/2018,3/11/2019
184240683,250.01,4,5,5,5,5,4,5,PC,CP,11.502,0.018,1,spoc,359.349026,-41.277218,6.359,1.053,-16.127,1.053,2458355.508,0.000305,1.628393,0.000034,2.376132,0.027347,15.089949,0.12088,13802.22023,111.3282,12.182142,0.140212,1402.845878,1560.889789,121.83825,333.19901,,5735.75,57.599899,4.35603,0.075706102,1.13824,0.116286,2,WASP-5,11/16/2018,3/11/2019
224225541,251.01,1,4,1,4,4,3,4,PC,,9.3070002,0.017,1,spoc,353.062058,-37.255863,44.175,0.684,1.255,0.549,2458357.306,0.001781,4.937712,0.000733,2.196239,0.334344,0.996243,0.085826,917.152864,79.04549,2.931246,1.206266,278.520258,1041.918974,10.939553,96.356087,3.7485199,5862,190,4.5178299,0.26216599,0.93956,0.109748,2,centroid shift not significant.,11/16/2018,3/11/2019
237924601,252.01,3,4,3,3,4,4,4,PC,,11.624,0.019,1,spoc,57.553658,-63.053914,-7.2,6.1,-27.8,5.5,2458354.72,0.000731,1.002192,0.000028,0.633253,0.247183,2.056282,0.160734,1892.113763,148.03098,3.90427,5.327671,1315.157827,1535.904518,13.430404,190.59599,,5071,181,4.4830799,2.00352,0.87482202,0.87482202,"2,3",known TOI,11/16/2018,12/20/2018
322063810,253.01,1,4,1,2,4,4,4,PC,,9.26511,0.017,1,spoc,14.31848,-51.585231,102.771,0.135,-141.345,0.15,2458355.613,0.004283,3.515816,0.001043,2.001291,0.327831,0.335757,0.046707,309.195421,43.017746,1.125571,1.62929,85.438976,775.414216,7.196484,,,4020,170,,,0.64745998,0.065399803,2,There is another star in the same pixel. Centroid offset is not significant.,11/16/2018,3/11/2019
49687222,254.01,1,4,1,4,4,4,4,PC,,9.7939997,0.02,1,spoc,351.705386,-11.725568,-27.594,2.012,-46.011,1.058,2458360.073,0.002667,20.186539,0.003807,1.866565,0.909295,1.092846,0.156001,1006.041833,143.67206,3.283981,4.520391,55.743317,696.895969,8.446979,133.31429,12.9512,6101,193,4.4819598,0.40284699,1.01859,0.192495,2,The transit shape looks asymmetric but it is not near known systematics; recommend to confirm signal on target before follow up.,11/16/2018,3/11/2019
204317710,255.01,4,5,5,5,5,4,5,PC,CP,13.684,0.018,1,spoc,346.075086,-21.272014,-1.179,2.103,-18.867,2.103,2458355.983,0.001755,2.812077,0.000324,2.856534,0.146208,16.728148,0.657101,15289.11022,605.029,13.712919,0.671681,705.25026,1314.333457,19.77157,800.302,,5662,186,4.36727,,1.08839,1.08839,2,HATS-32,11/16/2018,3/11/2019
92226327,256.01,5,5,5,5,5,5,5,PC,CP,11.238,0.07,2,spoc,11.247108,-15.271294,,,,,2458389.285,0.002133,24.73712,0.00025,1.958295,0.190383,4.448487,0.391422,4088.825398,360.44772,1.369367,0.100452,1.226056,268.378264,12.301941,31.096289,,3182,63,5.0275998,0.42151099,0.23199999,0.041000001,3,LHS-1140b,11/30/2018,12/11/2018
92226327,256.02,5,5,5,5,5,5,5,PC,CP,11.238,0.07,2,spoc,11.247108,-15.271294,,,,,2458389.293,0.002136,3.778378,0.000784,1.028338,0.2879,3.626738,0.326564,3334.77603,300.73108,1.136554,0.410558,4.876768,379.011837,10.993547,31.096289,,3182,63,5.0275998,0.42151099,0.23199999,0.041000001,3,LHS-1140c,11/30/2018,12/11/2018
200723869,257.01,1,4,1,3,4,4,4,PC,,7.0120001,0.017,1,qlp,47.517239,-50.832267,97.969,0.051,28.005,0.052,2458385.776,0.00105,18.37073,0.0008,6.319,0.267,1.395057,0.000221,1284.07,0.203551,7.79111,0.208925,112.672,907,61,76.216606,2.1794701,6382.6699,51.405399,,,1.77643,0.163403,4,First event is a partial transit,11/30/2018,3/11/2019
350445771,258.01,5,5,5,5,5,5,5,PC,FP,10.998,0.019,3,spoc,85.46741,-56.740426,-8.344,0.851,19.157,1.562,2458326.801,0.001485,3.190394,0.000106,1.806342,0.080928,3.738368,0.226808,3437.243608,208.87587,14.782861,4.983982,1888.558098,1681.32758,19.98294,,,6474.5698,100.19,4.2636299,0.18445399,2.12462,0.71085501,"1,2,3",possible secondary,11/30/2018,3/2/2019
12862099,259.01,5,5,5,5,5,5,5,PC,CP,12.333,0.018,1,spoc,3.903271,-11.93826,-22,8,17,8,2458386.578,0.000681,2.423823,0.000137,2.248401,0.054273,17.696733,0.327315,16167.17837,301.42267,12.256272,0.248194,549.914052,1235.07535,36.095585,410.112,,5514,186,4.3965602,2.00407,1.03259,1.03259,3,WASP-44,11/30/2018,12/11/2018
37749396,260.01,1,4,1,2,4,4,4,PC,,8.4292803,0.017,1,spoc,4.773023,-9.966109,-36.266,0.088,-301.427,0.06,2458392.294,0.00257,13.470018,0.003236,1.998396,0.343922,0.745653,0.070137,686.53595,64.596115,1.637881,1.525768,11.13865,465.937745,8.303118,,,4111,171,4.6461,0.43940899,0.63158703,0.133807,3,only two transits,11/30/2018,4/5/2019
63898957,261.01,2,5,5,2,4,3,4,PC,,9.0200005,0.02,2,spoc,15.218125,-24.423992,108.651,0.096,-11.263,0.086,2458387.286,0.002961,3.361391,0.000985,3.154215,0.649077,0.458539,0.045212,422.240474,41.641174,2.746611,2.407731,1484.322998,1583.076324,8.706955,115.31339,5.3718901,5890.2998,57,3.9200001,0.079999998,1.31383,0.136209,3,ambiguous period,11/30/2018,2/13/2019
63898957,261.02,1,4,1,2,4,3,4,PC,,9.0200005,0.02,2,spoc,15.218125,-24.423992,108.651,0.096,-11.263,0.086,2458389.727,0.003037,13.039359,0.004316,4.921832,0.531445,0.679449,0.063009,625.599569,58.03166,3.348222,1.269619,243.526095,1007.525683,10.275119,115.31339,5.3718901,5890.2998,57,3.9200001,0.079999998,1.31383,0.136209,3,ambiguous period; many transits; need photometry to constrain period,11/30/2018,4/5/2019
70513361,262.01,2,5,5,4,4,2,4,PC,PC,8.0830002,0.018,1,spoc,32.534648,-31.070603,239.985,0.043,-175.917,0.049,2458389.84,0.001816,11.146909,0.002487,1.357828,0.278714,0.703109,0.067536,647.37743,62.20103,2.443881,0.688732,57.337255,701.825226,10.47471,42.331627,0.96085799,5302.5801,20.9902,4.5351501,0.037074201,0.84961802,0.078169703,3,ambiguous period,11/30/2018,1/13/2019
120916706,263.01,2,5,5,2,4,4,4,PC,,15.851,0.062,1,spoc,37.108272,-25.09733,29.7,2,7.88,2,2458386.172,0.00147,0.556737,0.000073,0.852671,0.16541,71.438201,6.223868,63679.09555,5715.9956,5.224526,1.35549,64.325653,722.296983,10.406471,,,3116,101,5.06043,0.56298703,0.205,0.048,3,,11/30/2018,2/13/2019
122612091,264.01,5,5,5,5,5,5,5,PC,CP,10.452,0.018,1,spoc,41.040077,-30.169077,6.45,0.877,-7.219,0.935,2458412.216,0.000864,2.216824,0.000132,3.900151,0.059376,4.808898,0.082152,4419.364288,75.66216,14.074801,0.196391,3880.549459,2012.996665,40.51738,422.92596,76.8843,5773.4702,51.0863,3.47927,0.093704298,2.7370501,0.67219502,4,WASP-72b,11/30/2018,2/8/2019
159951311,265.01,5,5,5,5,5,5,5,PC,CP,11.664,0.018,1,spoc,49.562176,-41.302027,-14.592,1.143,25.514,1.143,2458411.269,0.000652,5.924519,0.000261,2.838426,0.06848,13.091184,0.208532,11985.02612,192.04625,8.750112,0.245928,117.17967,839.136897,54.798508,224.91299,,5185,182,4.4630198,2.00367,0.91172397,0.91172397,4,WASP-139b,11/30/2018,2/8/2019
164767175,266.01,1,4,1,4,4,3,4,PC,,9.4329996,0.019,2,spoc,26.209266,-18.401369,-87.175,0.125,-110.794,0.096,2458393.079,0.003507,10.767807,0.004925,3.397389,0.758994,0.706621,0.082876,650.610352,76.32915,2.407741,1.944029,104.770454,815.979892,9.309046,100.75161,4.0028601,5784,55,,,0.92955703,0.091910198,3,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,11/30/2018,4/5/2019
164767175,266.02,2,4,2,4,4,3,4,PC,,9.4329996,0.019,2,spoc,26.209266,-18.401369,-87.175,0.125,-110.794,0.096,2458392.105,0.004409,6.19132,0.003482,3.4164,1.161866,0.374905,0.068174,345.240264,62.78886,1.759371,2.874777,219.127828,981.282679,8.478584,100.75161,4.0028601,5784,55,,,0.92955703,0.091910198,3,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,11/30/2018,12/29/2018
166836920,267.01,5,5,5,5,5,5,5,PC,CP,8.9230003,0.018,1,spoc,39.897669,-50.008188,-1.811,0.455,-40.096,0.753,2458387.96,0.00042,5.75244,0.000221,5.385902,0.035574,5.864296,0.04428,5386.655432,40.782204,13.179698,0.113059,788.311133,1351.431895,137.02477,154.76949,,5905,191,3.98282,0.290259,1.75053,0.233013,3,WASP-99,11/30/2018,12/11/2018
219253008,268.01,3,4,3,3,4,4,4,PC,,9.6000004,0.05,1,spoc,65.915986,-53.850952,-21.175,0.184,1.814,0.224,2458385.127,0.000967,5.066148,0.000107,6.157278,0.07615,2.100114,0.03942,1932.407299,36.30666,12.532709,2.043398,2379.984653,1781.40755,41.065517,305.30463,19.0452,5868,190,3.5732701,0.34368601,2.78984,0.44972801,"3,4,5",,11/30/2018,5/17/2019
220479565,269.01,3,4,3,3,4,4,4,PC,,12.27,0.018,1,spoc,75.846276,-54.177704,24.58,3.403,-118.703,3.403,2458381.847,0.000863,3.697675,0.000049,0.876424,0.169948,5.184554,0.249762,4763.767863,230.01253,7.103697,1.746575,69.181652,735.558947,20.60312,,,3607,0,,,,,"3,4,5,6",,11/30/2018,5/17/2019
259377017,270.01,1,4,1,1,4,4,4,PC,,10.416,0.04,3,spoc,68.415442,-51.956169,91.43,2,-282.18,2,2458383.842,0.000601,5.660182,0.000068,1.640464,0.087817,4.272188,0.090846,3927.099359,83.66921,2.616094,0.484846,11.0601,465.114106,41.599045,44.959866,,3551,74,4.8398199,0.382963,0.41499999,0.068000004,"3,4,5",,11/30/2018,5/17/2019
259377017,270.02,1,4,1,1,4,4,4,PC,,10.416,0.04,3,spoc,68.415442,-51.956169,91.43,2,-282.18,2,2458389.678,0.000899,11.380259,0.000242,2.128046,0.143122,3.461592,0.107851,3183.166685,99.3292,2.35486,0.478431,4.35843,368.512545,32.336864,44.959866,,3551,74,4.8398199,0.382963,0.41499999,0.068000004,"3,4,5",,11/30/2018,5/17/2019
259377017,270.03,1,4,1,1,4,4,4,PC,,10.416,0.04,3,spoc,68.415442,-51.956169,91.43,2,-282.18,2,2458383.732,0.001651,3.360137,0.000121,1.393345,0.48356,1.045204,0.088644,962.205101,81.64058,1.297578,1.412756,22.167851,553.414648,14.305143,44.959866,,3551,74,4.8398199,0.382963,0.41499999,0.068000004,"3,4,5",,11/30/2018,5/17/2019
259511357,271.01,1,5,5,1,4,4,4,PC,,8.4119997,0.021,1,spoc,70.775501,-50.219483,33.12,0.051,38.371,0.057,2458382.228,0.001019,2.476082,0.000056,1.050608,0.1897,0.416361,0.025687,383.409029,23.658146,2.441117,1.540949,1219.413517,1507.15355,16.439299,85.251137,7.3818498,6025,192,4.3313498,0.38705501,1.19508,0.21796501,"3,4,5",CPC,11/30/2018,5/17/2019
268766053,272.01,5,5,5,5,5,5,5,PC,CP,11.692,0.019,1,spoc,31.909165,-20.661844,-11.083,1.197,5.309,1.065,2458386.232,0.00046,3.30968,0.000124,2.283755,0.035981,21.166679,0.268944,19306.42895,247.67601,11.739523,0.150417,204.853549,964.896259,69.82393,,,4868,171,,,,,3,WASP-53,11/30/2018,12/11/2018
279740441,273.01,3,5,5,3,4,4,4,PC,FP,11.461,0.06,1,spoc,51.504634,-64.548553,,,,,2458386.095,0.001413,0.741859,0.000089,1.502696,0.119604,3.244273,0.188664,2983.625732,173.75093,6.023835,7.466215,740.864334,1330.621148,16.765955,108.98,,4304.6001,64,4.5700002,0.12,0.66174001,0.0974527,3,still can be a planet on 279740439,11/30/2018,2/13/2019
281979481,274.01,2,5,5,2,4,4,4,PC,,10.443,0.018,1,spoc,130.505357,-75.801857,38.217,0.826,-81.629,0.601,2458386.381,0.002218,0.542248,0.000106,1.014235,0.140909,0.756522,0.219512,696.539405,202.15729,2.872933,0.80413,2843.094062,1862.376816,8.449253,113.85664,5.14323,5181,182,4.5463099,0.289574,0.82783502,0.108876,3,needs follow-up to check if signal is on-target,11/30/2018,2/13/2019
373844472,275.01,5,5,5,5,5,5,5,PC,FP,10.975,0.019,1,spoc,81.516654,-67.23278,-19.021,1.021,52.834,1.021,2458326.061,0.000213,0.919476,0.000004,1.463932,0.021281,11.303352,0.111891,10356.7672,103.05044,17.936441,18.680464,2992.591576,1886.390549,105.71457,188.618,,5616,187,4.3762002,2.0039201,1.07108,1.07108,"1,3",v-shaped; likely EB,11/30/2018,1/21/2019
382188882,276.01,5,5,5,5,5,5,5,PC,FP,10.615,0.018,1,spoc,81.353081,-55.019924,14.18,0.773,-6.681,1.507,2458387.76,0.001184,4.800523,0.000607,2.058526,0.087929,5.866759,0.326014,5388.911854,300.2252,14.952258,5.252722,968.365634,1422.753268,27.180143,320.44421,46.543201,6366,197,4.1621699,0.47536001,1.5475301,0.33909801,3,likely EB,11/30/2018,1/13/2019
439456714,277.01,1,4,1,4,4,4,4,PC,,11.681,0.04,1,spoc,19.077284,-20.952099,-117.47,2,-253.4,2,2458389.029,0.001801,3.994244,0.000716,2.035741,0.136515,6.297592,0.358365,5783.507445,330.01193,4.323406,0.672682,28.711599,590.383342,15.177195,95.433311,,3748,64,4.7572999,0.34355399,0.51700002,0.075999998,3,check that 439456712 is not the target,11/30/2018,3/11/2019
244161191,278.01,3,4,3,5,5,5,5,O,,13.099,0.059,2,spoc,4.883078,-5.911245,102,8,-69,8,2458386.107,0.000835,0.298746,0.000023,1.046606,0.071629,13.159412,0.777687,12047.11181,716.01935,2.630575,2.642784,87.896848,780.93174,13.262328,,,2955,95,5.1352701,0.49623799,0.154,0.032000002,3,possible dipper; not a planet candidate; Rstar may be larger than stated,11/30/2018,3/11/2019
122613513,279.01,1,4,1,2,4,4,4,PC,,10.475,0.018,1,spoc,41.188452,-32.211038,-9.512,0.617,-30.813,0.906,2458388.37,0.00225,11.494122,0.000968,2.4156,0.30102,1.711422,0.12687,1575.036131,116.84506,3.225623,1.125286,21.611738,549.910705,12.318772,73.044678,2.3592701,4140,171,4.4633198,0.44014299,0.78223401,0.166067,"3,4",,11/30/2018,5/17/2019
42054565,280.01,1,4,1,1,4,4,4,PC,,9.9569998,0.018,1,spoc,24.168397,-36.414,-55.547,0.367,-82.013,0.406,2458393.676,0.003073,10.175948,0.004156,1.804196,0.939437,1.040697,0.183493,958.058218,168.9886,2.539445,4.797727,64.885243,723.862758,7.16804,100.0854,,5454,185,4.5910401,0.27439499,0.81874901,0.100382,3,low SNR; possible instrument systematic; source is possibly 42054566 which is 4.24 as away,11/30/2018,3/11/2019
38696105,281.01,3,5,5,3,4,4,4,PC,,10.482,0.018,1,spoc,66.136254,-60.129933,-7.958,0.855,9.563,1.449,2458387.482,0.004646,5.566734,0.00248,2.473858,0.759529,0.698271,0.095332,642.92426,87.79987,3.918084,3.473302,650.17907,1287.887701,7.370054,289.84921,34.255699,6002.1802,42.195801,4.1235399,0.117071,1.49097,0.245336,3,,11/30/2018,2/13/2019
29781292,282.01,1,4,1,2,4,4,4,PC,,8.9320002,0.017,3,spoc,65.238299,-68.102686,22.186,0.103,-10.348,0.125,2458337.213,0.002972,56.004418,0.002334,8.998564,0.295523,0.825528,0.03354,760.050103,30.8911,4.027322,0.604955,30.653836,600.123946,22.357943,135.68727,6.8354201,6321,196,4.22436,0.295755,1.4284,0.16958401,"1,2,3,4,5,6",CPC,12/4/2018,5/17/2019
29781292,282.02,1,4,1,2,4,4,4,PC,,8.9320002,0.017,2,spoc,65.238299,-68.102686,22.186,0.103,-10.348,0.125,2458355.736,0.003949,31.323499,0.005843,3.073476,1.194923,0.4181,0.060686,385.010273,55.89187,2.858758,4.878209,66.520297,728.380474,7.174959,135.68727,6.8354201,6321,196,4.22436,0.295755,1.4284,0.16958401,"1,2,3",could be a secondary of .01 or a single transit detection of a second planet,12/4/2018,4/5/2019
382626661,283.01,1,4,1,2,4,4,4,PC,,9.6490002,0.019,1,spoc,118.569317,-65.441484,-27.341,1.062,15.256,1.493,2458333.478,0.002495,17.617101,0.000529,3.811255,0.396812,0.750457,0.042264,690.957812,38.92626,1.973002,0.945919,23.376285,560.807254,15.622452,75.162247,1.6414,5250,183,4.6417599,0.27593401,0.749668,0.093479604,"1,2,3,4,5,6",VPC,12/4/2018,5/17/2019
277103955,284.01,5,5,5,5,5,5,5,PC,FP,9.2250004,0.018,1,qlp,84.254362,-66.790871,-14.599,1.571,133.056,0.921,2458326.413,0.0077,1.30926,0.00016,2.76,0.406,0.12174,0.000524,112.12,0.482961,0.851753,0.072415,1837.97,1824,11,50.504757,1.46673,4943,180,4.57337,0.317972,0.772044,0.114019,4,,12/4/2018,5/5/2019
220459976,285.01,3,5,5,3,4,4,4,PC,,12.113,0.018,1,spoc,74.69717,-56.393822,0.896,3.403,56.137,3.403,2458361.664,0.004797,32.332528,0.006676,3.459632,0.786024,2.636658,0.313268,2425.505189,288.4887,3.028709,1.59527,2.756416,328.629052,7.587534,,,3891,169,4.64044,0.27429801,0.61503798,0.073716298,"2,3",possible single transit,12/4/2018,2/25/2019
150030205,286.01,2,5,5,2,4,4,4,PC,,9.0760002,0.018,2,spoc,90.984255,-60.666334,76.348,0.924,-3.007,0.703,2458327.82,0.002289,4.511594,0.000135,1.873813,0.304543,0.292052,0.027841,268.954087,25.642275,1.330181,1.696746,166.266216,915.842415,10.884419,59.017715,1.37701,5245,183,4.5766602,0.27213001,0.80739498,0.097991899,"1,2,3,4,5",CPC,12/4/2018,5/17/2019
2758565,287.01,3,4,3,3,4,4,4,PC,,12.284,0.018,1,qlp,356.28306,-17.449262,-19.125,2.167,-16.328,2.167,2458356.031,0.00123,3.78192,0.00043,2.041,0.113,46.505197,3.340036,41928.5,3071.56,26.2274,7.14607,535.538,1340,28,378.616,,5423,185,4.4152598,2.00406,0.99808103,0.99808103,2,synchronized with stellar rotation,10/2/2018,12/20/2018
47316976,288.01,3,5,5,3,4,4,4,PC,,8.948,0.017,1,qlp,340.307695,-28.032657,-7.159,0.754,1.595,0.565,2458364.461,0.00204,,,6.204,0.866,1.609667,0.002594,1481.46,2.38882,8.69428,0.392926,1029.54,1578,22,217.3672,19.418699,6596,200,3.94625,0.36906099,2.06721,0.30775699,2,single transit,9/28/2018,2/25/2019
201292545,289.01,3,5,5,3,4,4,4,PC,,11.393,0.018,1,qlp,2.900711,-56.599678,23.345,0.473,-10,0.387,2458326.646,0.00307,,,6.463,0.651,8.152883,0.064934,7480.96,59.805,16.2945,1.53125,510.954,1324,33,431.91193,71.830597,5404,185,3.91781,0.45430499,1.76491,0.38486701,2,single event; no period,10/3/2018,2/25/2019
201233610,290.01,3,5,5,3,5,5,5,PC,,12.899,0.018,1,qlp,359.516585,-49.300838,10.46,3.356,-3.939,3.356,2458360.591,0.00195,,,4.478,0.235,59.349561,2.01317,53195.8,1852.48,44.3528,8.30602,523.345,1332,42,566.01801,,5644,188,4.37075,,1.08161,1.08161,2,single event; really big,10/3/2018,2/25/2019
49710555,291.01,1,4,1,3,4,4,4,PC,,12.248,0.019,1,qlp,352.164506,-10.859619,25.131,1.086,-9.145,1.001,2458359.622,0.00326,12.07397,0.00381,3.626,0.293,21.314678,2.288014,19440.1,2105.12,21.0059,6.91694,257.292,1115,16,441.25201,,5753,188,4.3499799,,1.12314,1.12314,2,possible centroid shift,10/2/2018,4/5/2019
180285396,292.01,1,4,1,3,4,4,4,PC,,13.193,0.018,1,qlp,14.71418,-36.688471,47.692,4.612,-28.504,4.612,2458363.144,0.00301,10.3698,0.00451,2.272,0.21,12.386984,0.023276,11344,21.4374,8.00825,0.674889,13.7488,536,14,261.33401,,4436,174,4.5599098,0.24426199,0.72466999,0.077229701,2,V-shaped3,10/3/2018,4/5/2019
355637190,293.01,3,4,3,3,4,4,4,PC,,11.004,0.018,1,qlp,358.154528,-54.468935,9.088,0.835,-18.531,0.961,2458326.221,0.00072,0.80546,0.00002,1.189,0.183,3.349555,0.005635,3080.3,5.19045,8.83739,1.5467,5194.22,2365,71,313.76154,,5817,190,4.1314101,0.69399101,1.45682,0.49803799,2,V-shaped;,10/3/2018,12/20/2018
188570092,294.01,1,4,1,3,4,4,4,PC,,11.386,0.033,1,qlp,339.026307,-16.999943,-96.06,2,-82.37,2,2458358.781,0.0011,7.32829,0.00054,2.939,0.201,13.665485,0.004764,12507.5,4.38753,9.0024,0.425712,47.917,732,72,121.793,,4605,176,4.5426698,0.261563,0.75725299,0.088111103,2,none,10/2/2018,4/5/2019
327952677,295.01,3,5,5,3,4,4,4,PC,CP,12.058,0.019,1,qlp,359.091858,-13.271641,,,,,2458356.404,0.00113,3.39656,0.00028,2.094,0.301,10.169525,0.008938,9322.75,8.23177,13.5856,0.980623,437.265,1273,50,389.94199,,5663,188,4.3670802,,1.08877,1.08877,2,none,10/2/2018,2/13/2019
382463648,296.01,1,4,1,3,4,4,4,PC,,13.042,0.018,1,qlp,353.105135,-45.909566,49.194,3.276,-12.557,3.276,2458355.53,0.00317,12.62733,0.00201,3.523,0.346,8.713377,0.013159,7993.2,12.1196,8.96608,0.704185,42.02,709,16,463.905,,5167,182,4.4663601,2.0036399,0.90565199,0.90565199,2,The period could be either 12.635 or 25.27,10/3/2018,4/5/2019
115242351,297.01,3,4,3,3,4,4,4,PC,,13.006,0.018,1,qlp,6.176947,-36.114457,13.988,3.424,-12.823,3.424,2458358.773,0.0076,5.67116,0.00336,1.783,0.722,6.719307,0.516404,6169.6,475.513,9.14963,2.68054,85.9398,848,9,321.22699,,4820,178,4.5187302,2.0034699,0.80562299,0.80562299,2,none,10/3/2018,12/20/2018
