TID,Peak_Zeta,Guessed_Period
31779922,1.79E-12,0.369676232
370009792,5.51E-09,1.139822364
259974656,8.45E-12,0.607161164
441162144,0.000121304,9.301782608
220411504,3.36E-10,9.967926979
92656032,3.09E-05,1.072728872
149348480,2.84E-13,0.320632041
150322336,2.17E-06,0.321809888
150301536,5.01E-08,0.341083586
140663888,2.60E-12,0.292693973
25245548,9.45E-11,5.038151264
293438688,1.76E-09,8.565185547
161267456,0.000110277,6.596500397
52058976,4.17E-10,13.72024727
394244672,1.32E-08,9.25538826
260655744,2.40E-11,0.343021929
149037456,8.20E-14,0.423531383
281596672,1.16E-12,5.057500839
141825376,1.15E-06,1.020071149
141826496,5.10E-09,1.343178868
149215264,5.04E-12,0.327054769
55527188,8.73E-14,0.387982786
55559616,3.10E-13,0.380617261
55523392,7.85E-14,0.261899501
89258104,1.38E-08,1.462585568
269993792,1.43E-08,4.622208118
394633248,5.85E-05,6.75673151
139771792,2.75E-14,9.570694923
139723184,3.52E-09,14.99983597
277103744,2.23E-09,4.55111599
308540576,1.73E-13,0.475623995
370245280,3.91E-10,1.715788007
370206848,4.89E-09,2.56136179
327596992,1.04E-12,0.385212183
237913296,2.46E-07,12.49763107
114990088,3.46E-11,0.471048445
261156160,6.82E-10,0.569235563
204523104,3.39E-12,6.259117603
382298816,4.78E-10,8.015462875
319259232,5.05E-14,0.553241313
394242688,2.35E-05,0.336397767
265465456,9.15E-09,1.908922911
388130592,1.45E-15,10.37991428
327596704,5.15E-11,4.438748837
279738464,1.73E-11,0.428001881
279743584,9.04E-12,0.25
364589056,1.03E-14,0.292109191
350708320,1.30E-12,0.305045485
279088384,7.50E-07,1.042935252
289955616,1.15E-08,1.040678024
410445568,3.75E-10,5.585678577
142082544,2.30E-06,0.34497121
294873472,1.35E-11,0.342051387
231097184,2.10E-14,5.938990593
150145456,1.21E-07,3.636563778
471012736,3.82E-13,11.31963921
24693528,6.86E-11,1.178063989
265568272,8.42E-11,5.847646713
29476780,3.49E-12,0.416531026
214874880,4.09E-06,1.41865015
237314928,5.07E-10,0.699100375
237322112,2.44E-13,0.726661682
214368016,4.03E-08,0.377207071
394103872,1.19E-10,1.741428614
382101760,1.44E-13,5.837908745
374912352,1.46E-06,0.328858525
38422960,3.38E-11,0.308419526
79328560,3.55E-09,1.545538545
141153472,6.67E-09,0.492894053
25353710,1.62E-12,4.925237656
167695344,4.94E-14,1.177671432
139190576,7.45E-14,4.684250355
139196608,7.72E-13,1.829188585
161207856,3.86E-09,5.037311554
161270080,1.73E-13,1.089122653
293483968,1.01E-13,5.867171288
293437248,2.40E-16,4.054683208
220509936,6.14E-09,2.225627899
220558944,1.71E-08,0.673145175
29717216,2.56E-11,0.318183303
139985712,1.33E-10,10.48248672
139988496,1.98E-12,5.767310619
139993664,4.26E-10,4.452085018
441012480,2.65E-13,0.370663345
441042368,8.87E-09,0.749041438
441077664,2.50E-14,5.831101418
299755904,2.68E-13,10.11857224
299778976,7.85E-14,0.262467593
147284528,3.15E-09,0.391359925
147284496,2.28E-08,0.773140669
238168288,2.57E-09,2.393378258
197613984,4.21E-06,0.347915947
197641984,1.07E-08,0.344913721
270678016,0.001566564,10.13376236
260749712,3.02E-10,0.257056087
231636208,8.09E-07,6.882894516
231667728,7.08E-12,4.746334076
140580640,8.69E-09,1.555617332
211411168,1.00E-09,2.047676563
38600500,2.89E-12,0.277492613
441113536,3.53E-09,14.9324894
441183168,1.11E-11,11.3234129
149631040,3.01E-10,0.324773371
160036960,1.08E-11,2.245000601
139355920,2.87E-09,0.363384306
201332928,2.65E-15,0.852319121
88326672,4.17E-07,0.337802351
88326880,2.21E-09,1.04903686
129712816,2.82E-08,1.018881798
219171760,4.15E-13,0.379413873
219138912,4.94E-09,1.373285055
402046112,3.21E-06,13.72939682
261525248,7.41E-15,10.57901859
261541408,2.30E-08,3.130019188
304135296,8.17E-10,2.043926001
294874464,9.23E-09,1.169456482
197953120,6.78E-11,7.432575703
280801344,2.57E-09,0.397340775
270039296,1.09E-08,0.337408453
261400272,6.59E-11,14.84563637
209394624,3.97E-13,1.454563379
271807616,1.12E-08,1.152429581
277716064,6.57E-09,0.344281971
277774240,2.02E-10,2.388596058
129637840,1.67E-09,0.341994375
393491296,1.45E-09,0.645243406
231263520,1.08E-14,7.761734009
29348570,2.12E-08,0.33853507
150275312,6.26E-09,6.403678417
150299120,8.77E-14,6.998570442
316934784,5.63E-05,10.75143623
441083488,3.99E-07,0.343594074
441016640,7.76E-09,0.745429873
299754944,4.60E-05,13.78212643
299754560,7.42E-15,0.800412893
167719904,9.73E-13,8.330076218
238194464,4.03E-07,14.99983597
316991232,0.000265369,9.962942123
316914496,4.72E-11,0.356485754
139988448,1.36E-09,0.660366058
41029132,5.97E-12,7.946296692
167719376,7.21E-09,2.070670605
167749600,5.27E-13,0.368016452
141609424,5.30E-09,8.746957779
147251024,1.74E-08,1.097138882
55849732,2.46E-13,0.501177847
197615008,1.24E-08,0.333272636
197640048,6.09E-15,5.867171288
140597360,8.20E-12,3.822377205
165096176,7.96E-12,0.756191254
309789632,2.59E-10,1.020921588
38608952,6.70E-13,3.458629847
301792768,7.95E-10,0.992732286
441184864,1.25E-13,5.345236778
441105440,2.25E-11,1.844495535
441120672,1.16E-12,0.381315708
441119040,6.30E-12,0.460031182
358110048,1.99E-14,0.321381092
293936320,9.19E-09,1.521767378
160070560,2.25E-12,0.341140449
38706888,1.21E-10,1.051837921
38761384,6.87E-10,0.477132529
79405368,1.09E-08,0.376516134
55500824,1.63E-05,1.028950214
269995008,6.14E-05,9.266191483
394699136,3.95E-05,0.361029983
139754160,1.49E-12,0.375638664
308545952,3.33E-08,0.347800016
167570896,5.49E-13,4.57697916
167552096,1.91E-12,0.373765141
167524304,1.12E-12,4.430618763
167552048,5.39E-12,1.590485215
327592832,2.77E-09,7.174543858
159781152,3.85E-12,0.341823399
71273600,6.81E-09,0.306268126
31530504,2.02E-13,3.800144672
261543008,6.78E-15,9.3157444
261593952,3.33E-08,0.348031938
281459520,9.23E-14,8.678706169
261376032,3.04E-11,1.116321683
304100544,1.23E-09,0.643203378
294870112,3.68E-06,1.056581855
197954320,2.95E-14,5.31946373
197987552,2.48E-10,7.693475246
197988368,5.01E-08,1.214143753
265568592,1.08E-08,0.333106071
265589232,1.19E-05,1.697300673
89332096,2.76E-08,6.276876926
401984768,2.74E-13,1.825533867
253929728,3.78E-05,6.878306866
253933184,9.63E-15,5.874998569
304094496,1.07E-15,3.010800123
140971664,1.32E-08,0.385469079
140890032,3.64E-10,1.36030066
92786840,1.61E-11,13.43288517
214874960,1.48E-13,0.331665725
38823640,1.73E-15,7.991452217
259847264,8.96E-12,10.87216568
300088800,2.41E-12,5.205448627
358502720,1.70E-11,11.26506042
358512320,3.02E-13,0.324881613
79395192,3.37E-14,6.086293221
79396448,1.92E-07,0.348322093
89466504,4.37E-05,0.340061873
234502576,3.39E-13,0.328092039
234511280,9.89E-11,5.736633301
234511392,5.39E-10,5.976723671
211354432,6.70E-13,9.295581818
261090112,4.82E-08,1.317240596
31799696,1.04E-12,0.290700734
31747462,1.99E-10,1.220432997
52285716,1.99E-06,0.323476881
201290944,6.36E-08,0.333217114
39016736,3.62E-12,8.954944611
370041728,1.98E-12,0.809400916
141772256,1.16E-11,0.331886888
149473776,3.07E-14,0.376641691
260127344,1.89E-13,0.335613728
260004320,2.40E-13,0.332773119
260001664,1.32E-10,7.935707569
381915648,4.56E-13,0.387982786
161134832,3.95E-09,3.513827324
238201488,4.00E-09,0.356842428
270565280,1.77E-13,0.250375271
234345280,1.60E-13,12.06175041
234302672,1.46E-07,0.355654955
62220188,1.47E-12,5.60152626
206589808,4.58E-08,0.446435213
234490672,1.36E-08,0.376955688
219321168,3.65E-08,0.361270726
219338560,2.02E-13,9.368683815
469979456,1.20E-05,4.353756905
469935744,5.12E-13,1.291372776
469909120,4.12E-10,1.514429927
267047440,2.71E-06,0.355121851
300328256,2.82E-06,14.98234749
55745232,6.29E-14,2.997282028
289827744,1.39E-13,10.06475163
53897904,9.16E-14,0.401936561
159731664,3.27E-08,1.088578224
71272928,1.33E-10,7.597905159
287328832,3.14E-12,0.562070668
277890336,4.20E-09,0.85530746
219170592,1.66E-11,11.65854263
31528780,1.45E-11,2.949215412
261562896,2.75E-09,0.373391539
281459680,2.53E-14,9.524549484
261397040,1.36E-09,4.134525299
261335120,2.72E-07,14.99983597
409142272,2.09E-10,5.051604271
197962144,1.75E-12,0.482892603
197989680,9.15E-05,6.701776505
197980128,0.000132029,7.97149992
197978736,2.98E-08,0.758969069
280868480,1.91E-11,3.161476374
271698144,5.62E-10,8.543801308
271808512,5.47E-13,0.387853473
302751808,1.22E-08,0.666669428
206326976,1.50E-13,0.675055087
38708544,3.77E-08,0.334887385
348842816,2.51E-09,2.601372242
237318128,5.17E-14,10.54030037
349643744,4.52E-15,0.350768894
149101408,3.74E-09,10.54205704
272129472,1.22E-06,0.355714202
41261064,8.85E-10,5.086241722
143854656,1.25E-10,0.88459301
214912304,2.53E-12,1.608613253
374941376,2.06E-13,3.087533474
79357616,3.56E-08,0.358332336
79397840,1.16E-10,3.736088276
55527280,7.74E-14,7.245441914
31852980,1.32E-14,7.946296692
25300088,2.01E-12,10.23390293
234504608,1.25E-13,14.55652428
234507536,1.23E-10,0.330727339
391947552,1.59E-08,1.058344364
389438112,4.74E-09,14.99233913
167572320,0.000627845,9.303332329
358578688,1.92E-08,5.999678612
139148992,7.96E-11,0.342564851
139123504,1.68E-14,4.782862186
139130672,1.21E-08,1.202864408
139131488,1.53E-10,11.00158501
160036592,3.18E-12,3.858862877
160037568,1.21E-08,0.375701249
308452896,3.46E-13,3.904797316
52243720,2.38E-12,2.036445379
265465824,4.83E-14,9.567505836
394679040,1.17E-12,1.647137761
50490788,2.75E-15,6.797393322
50473684,2.97E-15,8.360675812
382635552,1.31E-10,11.65854263
232059040,1.12E-08,0.675055087
232078192,1.63E-10,5.888723373
55555532,1.43E-12,0.340288669
79054592,2.34E-08,0.338253051
149039120,4.39E-14,14.59782696
220454512,1.08E-11,0.327709526
375092768,0.000507481,14.91756248
71265384,1.40E-08,6.073120594
140045392,2.03E-08,0.781171203
316913728,3.48E-14,5.633358955
220563360,5.43E-11,0.647074223
159834752,1.28E-12,8.671477318
29667424,3.06E-13,0.363626629
147207536,7.58E-08,1.025867939
117517880,1.39E-12,1.244465113
293221696,4.32E-09,0.993725479
364423008,1.39E-05,1.238051891
259975248,2.14E-08,1.137734652
261747472,1.58E-08,1.356225967
139207904,1.74E-10,1.022454143
139285840,2.00E-10,0.295094103
139250480,1.40E-10,6.817816257
219155824,7.55E-10,0.335893542
31702040,4.24E-13,0.552043915
350027520,1.23E-07,0.403614789
350560032,3.65E-14,5.276198387
79404792,7.32E-08,0.331610441
92352624,1.12E-13,7.90007782
92325088,1.35E-14,3.023874998
139455008,3.03E-09,1.330700874
219144848,4.50E-09,0.342964709
261594176,4.54E-09,0.390512884
259783120,4.17E-12,0.397208363
439360128,1.83E-08,0.298208892
197641600,4.66E-05,11.99159431
197682656,6.50E-09,1.739108205
421951552,2.95E-12,3.593784332
421951872,4.90E-10,0.325857729
421941216,5.07E-12,0.636379004
431589312,1.12E-07,1.030151367
441012096,1.35E-08,0.760995626
441027168,2.77E-08,0.272406161
382461760,3.34E-13,3.779931307
147270096,1.60E-08,0.383546531
231910928,5.51E-09,1.150318742
266903344,3.14E-11,10.24926376
302753984,5.18E-10,9.583465576
38699472,5.24E-13,13.83275318
220435984,4.29E-14,7.150668621
220488448,6.11E-09,0.366791725
325339392,3.73E-14,4.848677158
260045552,7.94E-13,0.374263823
278900448,2.73E-11,0.346296132
278898688,9.90E-14,6.007683277
267080496,1.92E-08,1.875182152
38763180,1.19E-13,0.307854623
167698160,2.73E-12,0.357795238
231826448,3.14E-12,7.363528252
349784928,5.21E-08,0.492319375
299833056,1.79E-12,7.834516525
33840972,9.20E-09,14.57351589
317060576,3.00E-10,1.477530956
349644608,3.08E-08,2.08556366
349677792,1.82E-05,2.502705812
234522992,2.41E-09,8.237574577
200645088,4.12E-10,1.684337735
261745712,7.25E-12,6.712954998
238876528,1.66E-11,1.021772742
229051520,8.71E-13,1.357582808
183803936,1.13E-09,6.213385582
393891520,8.42E-14,0.882531404
350433344,7.02E-12,3.329667807
31943232,6.85E-09,1.200061083
309148256,8.28E-14,7.662763119
270299424,1.13E-12,1.405470967
302966624,6.64E-11,5.735677719
38809520,1.40E-07,0.358870268
38824356,4.90E-12,1.147829056
139468416,1.12E-12,12.65694237
52315376,2.09E-09,1.789087653
316880736,1.81E-11,0.251211256
316831680,9.50E-09,1.125100613
327723584,8.79E-10,0.326346904
141185264,9.57E-09,1.030494809
141154112,3.55E-08,1.070050359
147113184,5.02E-05,9.345291138
431591392,2.77E-07,0.459188581
348763584,5.04E-15,5.94394207
393977344,7.51E-06,9.447081566
149993856,5.65E-15,9.56910038
392813664,6.31E-12,8.294057846
314830272,4.65E-12,14.84068871
389729408,4.37E-15,3.100424767
389752736,6.70E-12,7.368438721
212259264,9.18E-09,5.016366005
262843952,1.01E-08,0.749915838
29722064,5.24E-09,5.06931591
70440640,2.67E-14,5.914296627
231838656,8.95E-11,4.704592705
234991584,6.12E-09,0.648153543
300164608,7.15E-09,1.223487973
300160992,2.16E-15,14.96487617
167602816,1.18E-11,0.335613728
167888672,4.69E-13,0.392863005
382066176,1.25E-12,14.99983597
238180032,6.15E-14,0.275740713
197682784,2.84E-14,5.746202469
197600736,3.08E-12,0.681498647
197645104,3.34E-09,5.230669022
260750064,2.12E-11,0.369060636
231666240,5.39E-10,11.5041275
38698692,2.10E-05,0.389018774
38602000,1.61E-14,2.360104322
266903888,1.17E-09,0.952059627
266926976,1.77E-12,0.354412287
441123776,6.08E-14,9.733165741
160038352,1.19E-13,5.962794781
139300896,2.48E-09,0.724847317
201309696,8.55E-10,7.04420948
201353088,3.45E-08,0.336790442
88328320,6.67E-09,2.023588657
52365232,8.48E-10,8.022146225
52384480,1.27E-14,6.188581467
307029440,1.69E-06,0.372335106
382185472,4.48E-09,6.170042992
382186944,2.60E-14,4.929344177
382159936,1.38E-12,4.868921757
55366780,1.39E-10,0.756317317
301976192,1.51E-09,1.913063288
139300800,1.22E-06,5.568018436
139350000,4.44E-10,0.307085931
139454112,9.11E-09,0.382015407
52382632,2.93E-07,6.162849426
144458208,1.84E-13,8.6801548
316830016,9.58E-10,2.98332715
327723744,1.85E-12,0.682407975
141183904,5.90E-09,0.503773928
147113984,8.10E-11,0.723881483
147132000,4.75E-09,2.069635391
55399512,6.46E-14,4.8430233
393906560,2.57E-10,0.365693033
393978816,5.99E-11,9.27855587
149902208,1.95E-14,3.632323503
149913600,3.21E-10,14.09573936
149975920,3.23E-13,12.10605812
126659216,2.54E-11,4.938389301
389723424,1.08E-08,4.278942585
79283048,1.26E-08,1.239703774
212296176,1.14E-07,6.897823334
212254912,4.61E-10,0.338760793
143854592,1.39E-06,1.026894331
393411648,1.89E-12,0.316913068
206360016,4.49E-11,0.379161
316915264,3.15E-07,0.360789359
167792848,9.48E-14,9.524549484
167722416,1.48E-14,14.28256035
167797536,3.25E-13,0.380046755
147208112,3.82E-08,0.336902738
238169440,7.04E-10,8.18556881
238193888,1.04E-11,2.639806986
197643936,9.28E-09,0.357854903
197646224,1.90E-09,0.330782443
197600736,1.18E-10,2.363253117
231668064,3.36E-12,0.803085327
140598656,1.07E-09,0.34096992
140580944,8.71E-15,5.999678612
165096944,3.37E-08,1.224507928
211404048,4.17E-14,7.779866695
211414032,4.06E-13,3.784974575
349677056,1.34E-13,1.651260853
349647488,4.51E-08,0.332884043
52242948,1.93E-07,8.412392616
25244716,2.07E-08,1.760103226
161261888,1.84E-08,0.888582647
52058680,1.48E-08,1.347888231
394209792,4.97E-09,0.371962965
394243488,3.75E-09,1.018712044
394230944,6.90E-10,8.127113342
260655840,5.18E-05,1.725826025
260608944,1.83E-12,3.72551775
260641072,7.07E-14,2.389392376
260655792,5.86E-11,6.993906498
273986944,2.41E-08,0.900209665
281598688,4.97E-15,0.333217114
141822624,1.61E-08,1.670081615
149216528,1.22E-09,11.03095913
290404640,4.54E-10,13.85351944
220509728,1.76E-08,1.493624568
220506704,5.70E-06,6.812137604
220526768,1.02E-05,10.45457077
79492432,1.14E-08,14.96986485
89261112,2.58E-12,0.34965989
238830992,3.55E-09,10.62850189
308537216,6.85E-10,6.908177376
271641184,4.61E-13,9.436066628
234282960,2.76E-07,0.621080637
412052352,1.63E-11,9.357758522
300809120,7.05E-09,1.214751005
300867008,2.36E-11,5.750993729
237927504,4.10E-14,9.906647682
114990384,1.06E-14,10.31782055
382257376,8.35E-13,0.341709495
267116528,7.71E-14,11.23880577
326397312,1.33E-08,0.331113398
270340640,1.27E-05,0.340742648
139765680,7.06E-10,0.373640567
211380240,2.19E-12,0.890658438
265488192,8.13E-05,10.57549286
265436816,1.08E-14,10.57901859
388128640,7.90E-09,1.042240143
388105344,5.27E-10,9.974574089
327598080,3.34E-14,5.393560886
279740000,8.97E-15,4.981374741
350765920,1.38E-11,7.81625843
406276736,1.21E-08,0.539312005
279092544,3.42E-14,5.992683411
289953280,1.84E-12,0.328968138
410447904,4.51E-13,0.375388294
231073408,1.79E-13,0.318183303
231089744,1.42E-13,5.698516846
206358080,2.79E-13,9.913253784
231267984,1.68E-10,13.2108593
150272448,1.15E-11,0.598420858
150248768,6.76E-11,0.353468478
316969088,1.27E-13,9.486528397
316915360,1.59E-09,3.588996172
441079968,1.27E-06,0.721472502
299778912,9.86E-09,3.257757902
238167520,6.06E-10,0.370354593
197616272,6.17E-13,9.3937006
197686192,3.55E-09,0.341140449
260795728,0.000143451,10.0212307
231666192,1.11E-07,0.963071525
231627424,8.83E-14,6.218564987
140596624,7.95E-14,1.826446891
165110512,2.32E-11,5.971745014
165109936,6.78E-06,0.670122802
38697412,7.33E-11,0.375325739
38601556,1.02E-15,9.715338707
92861432,6.60E-11,0.676744819
266968256,1.11E-15,9.398398399
441121024,8.66E-09,9.354640007
358174912,3.08E-08,1.041372061
92445816,3.35E-13,9.21844101
139362896,1.15E-13,9.339063644
421950976,1.69E-06,0.351354003
52310360,5.97E-09,9.663661003
382101856,1.06E-13,8.528150558
419591072,6.65E-09,0.300103545
150270976,2.11E-14,2.494377375
31748424,4.43E-13,9.329727173
147163824,4.21E-10,1.66452384
141810928,4.31E-14,3.928951263
141867600,9.12E-09,1.055174112
220568688,8.37E-10,0.511984468
220570752,2.92E-13,5.507105827
281596320,3.82E-07,0.338140309
29759170,4.69E-11,0.331997573
29716908,8.31E-13,6.215456963
197953552,3.25E-14,10.24755573
238813552,2.15E-10,2.036105871
92451312,5.77E-09,6.137224197
206310880,3.24E-12,0.346007675
206360656,6.67E-14,7.261157036
206361344,1.77E-13,4.525399685
33834448,6.20E-12,14.977355
92350384,6.83E-13,5.803952694
441357920,2.73E-06,14.96487617
38634088,4.95E-14,0.385533303
293935072,3.60E-10,7.033650875
238198912,1.06E-13,2.88937211
238177936,6.54E-09,0.693183184
211414320,1.10E-09,7.794143677
30407428,4.48E-09,0.358212948
141426528,3.25E-11,5.856424332
143948144,8.57E-13,8.356496811
201309936,6.67E-14,5.64087534
231629792,8.26E-09,8.196489334
140893728,7.84E-14,11.3045578
231844432,1.86E-06,1.019391418
231802256,4.75E-09,0.316913068
32176648,2.57E-05,0.366425157
167795760,1.09E-13,0.596827209
370137824,1.76E-13,0.692836702
238181552,5.87E-09,0.631518781
280049248,3.63E-09,0.696077466
260949696,1.62E-10,4.171904087
300939424,1.04E-08,5.833045006
350335072,1.86E-14,5.873040676
150361744,1.87E-09,0.678551912
63280200,0.013331365,1.02415967
231840832,1.00E-13,7.701171875
316832928,1.03E-12,0.479604095
441157184,1.43E-14,5.395359516
441191680,6.80E-12,8.129824638
88329704,4.06E-09,0.340061873
259976256,3.27E-14,9.318849564
259929744,1.28E-10,0.328694135
259902848,1.15E-05,0.903817713
382030400,1.88E-14,7.167373657
350335264,1.87E-14,3.183684587
350335776,1.02E-13,0.334775776
299802304,2.06E-08,5.157090187
262826496,3.14E-05,1.69532156
262823552,7.09E-13,14.02310181
97402128,5.15E-13,0.378971457
389729824,1.29E-12,14.99233913
38909680,1.23E-09,5.743330479
38951568,3.04E-08,0.34079951
150390256,1.79E-08,1.012280583
141269968,1.31E-10,0.286563724
201256544,3.69E-14,10.67643929
201254480,1.99E-08,1.925217867
55402324,9.68E-14,0.46597296
143981856,1.86E-09,0.66767019
229058400,0.000113154,9.655611992
350931328,1.67E-12,0.324448764
350954336,4.13E-14,13.32141113
382032992,3.21E-13,2.760391474
350559968,1.12E-13,0.321381092
319246368,1.62E-09,4.614510536
55480220,9.23E-14,14.97985077
389130944,4.04E-11,8.280244827
206462112,7.88E-08,7.418962955
197575552,2.52E-12,3.668828964
364397088,3.44E-11,0.334831566
355448352,8.33E-14,0.324394703
355424960,2.42E-13,0.379477113
373843872,1.19E-08,1.063294888
373843840,1.05E-09,0.334106892
50384080,1.16E-09,1.292018533
257712240,3.33E-14,8.036866188
257719424,2.02E-12,0.534212828
126584064,1.15E-06,6.930088043
382304608,4.25E-09,0.371157914
62763556,6.49E-12,6.183426857
237879856,1.88E-12,0.747544885
237886256,2.85E-11,10.71744347
167304224,7.78E-05,1.209095359
231907968,2.02E-10,6.483145714
53978092,2.40E-14,6.7883358
370010144,1.39E-07,0.355773509
370005792,1.33E-09,0.596131325
441110048,0.000277628,0.528985441
441159232,1.56E-14,10.93030643
403151232,5.89E-16,1.862101674
140608224,6.33E-08,0.351940095
403237824,4.16E-10,13.2196722
403224672,3.22E-05,1.008071423
29759800,2.52E-08,1.019221425
382381984,7.96E-09,4.693628311
117517560,5.50E-10,0.308419526
152283264,2.15E-10,5.862283707
281593184,6.22E-11,0.342564851
55604440,3.39E-09,1.205071688
289823776,1.23E-10,0.323261261
392761408,6.39E-07,1.035487533
280794240,3.88E-09,2.98332715
70440712,3.61E-09,0.36685288
167085248,1.26E-09,3.461513519
231697088,2.19E-11,0.327163815
38964364,2.30E-08,0.327982724
79282952,5.56E-12,0.803888857
266923328,1.85E-08,14.98234749
32178036,2.87E-12,3.297636032
231262208,2.91E-08,0.341709495
53851696,1.28E-13,2.857763052
53894436,3.83E-14,3.244212151
197962320,4.75E-14,9.462841034
394518976,6.08E-12,4.535215378
259884160,2.58E-14,0.657510638
231089344,6.57E-13,11.01442719
267044448,2.78E-10,0.251798093
260750976,6.37E-09,2.254374266
266927344,1.20E-09,1.044674873
278822656,7.07E-14,8.028833389
38602308,3.92E-07,1.938741565
271697120,1.05E-11,1.698715687
231828944,1.39E-11,6.501540661
290077408,9.77E-08,1.026894331
201286592,3.74E-06,0.335054845
177258096,4.54E-13,0.418828249
290754816,2.19E-11,2.743878603
149420592,6.99E-14,10.64268398
206350256,2.17E-12,0.373267114
237912464,3.62E-09,1.325830579
307086688,2.15E-08,1.038771868
289954176,1.14E-08,0.677647769
389446560,3.04E-13,10.40242958
389450624,4.21E-08,0.337633491
167696096,2.26E-12,7.9343853
167696448,8.85E-14,14.91756248
271975712,1.39E-07,8.087927818
238229120,3.48E-11,0.338083982
161403040,3.09E-06,0.749416113
211356368,1.86E-05,0.717395782
266923472,1.04E-05,0.688692093
266906496,3.37E-14,8.147457123
358106272,1.17E-10,11.58300781
358154528,4.25E-14,3.497467756
293934816,7.22E-14,13.45080948
201332992,1.70E-10,0.343708634
421939904,1.02E-10,2.835464478
421938752,1.82E-08,0.915033817
129712248,1.20E-14,10.86673164
144444336,1.25E-08,0.899459779
214568768,2.39E-07,7.255108833
382184384,2.59E-08,0.377332807
382190240,2.17E-12,0.388889134
382145856,4.63E-15,2.555818558
382147168,2.32E-11,0.355477124
382159200,1.27E-07,0.33707124
382188800,5.18E-14,12.00559235
141121040,5.61E-14,10.02958679
147130544,2.98E-08,1.406408191
141334560,2.66E-13,3.320800304
25156036,2.15E-10,0.329297304
301937760,2.57E-07,0.340515614
41226272,3.01E-13,1.287719011
41229160,3.06E-08,1.002375245
183644832,1.35E-08,1.161686063
183642176,4.48E-09,0.702370465
314830240,1.98E-09,4.54353714
314825856,9.84E-09,1.200061083
314866624,5.81E-09,0.357318521
261746624,6.66E-10,1.12472558
261724992,6.56E-09,0.393256038
126804552,4.87E-09,1.692498446
126876592,2.86E-07,0.331997573
29762098,7.26E-13,0.975185454
70448688,5.27E-13,0.480003923
300814112,1.61E-14,5.855447769
300810016,6.45E-09,0.81712687
300869408,7.82E-10,0.379477113
231832496,1.40E-09,0.369799495
234994544,3.76E-09,0.346642613
279326304,2.91E-09,14.69547081
167888768,1.27E-10,8.006116867
167891920,4.45E-14,5.44413662
382033280,7.18E-09,0.62118423
350559520,9.35E-07,0.653250694
319289824,5.69E-09,0.328092039
55453220,5.41E-09,0.778052747
55453392,1.59E-10,4.678788662
55452504,4.23E-09,0.329022974
294329280,3.37E-09,4.455053806
376986720,6.45E-10,8.359282494
403151840,6.73E-12,2.195783854
206437312,1.57E-08,0.307854623
206472560,9.49E-09,0.662902355
197596432,1.59E-10,4.124889374
370230464,5.80E-08,0.674717665
370206944,3.38E-09,0.385597557
370251008,1.51E-10,0.646319747
370245792,6.63E-09,0.593059301
31867144,4.40E-06,0.310482532
31850444,5.47E-08,0.271680743
31852072,1.72E-08,1.040504575
31816542,1.77E-12,11.35175705
44624544,5.88E-13,0.321488231
159747616,8.72E-11,1.936481118
71265488,3.76E-08,0.995051384
277892000,2.34E-13,10.90119743
219166784,3.79E-11,2.591419697
219154768,4.98E-13,7.980804443
214301376,4.36E-12,6.565788269
389921920,5.11E-12,4.094750881
24751068,3.96E-14,7.98479557
281498304,8.14E-14,4.58537817
281499616,1.15E-08,9.094828606
51937868,7.50E-08,0.323315203
183494752,3.02E-05,1.110383868
147085744,3.01E-13,0.367097557
197950736,3.97E-07,0.332440495
197954432,4.83E-11,11.18461704
197957328,1.38E-13,5.499767303
270097888,1.95E-14,2.340908527
271697952,2.37E-09,0.65346849
375059168,5.26E-12,0.330506921
149155360,3.11E-14,4.633778095
209393536,2.80E-11,2.1030159
271800096,7.65E-09,0.925617456
271811616,6.24E-14,0.556478024
129681032,1.97E-11,4.778081894
143823984,9.15E-10,0.335278332
206356208,1.57E-06,0.349893093
206327792,5.60E-07,9.898393631
31508240,3.91E-13,9.515028
31529984,4.68E-10,3.759825468
267266432,2.08E-09,0.349718153
150101472,1.20E-13,11.59653091
471013504,6.14E-13,0.383610457
29581284,2.74E-14,0.761757076
261334192,6.97E-09,5.25250864
394680544,4.14E-09,4.638414383
394631424,2.25E-08,1.020581365
300013504,1.55E-12,2.827442169
394005664,1.78E-05,1.943270683
220487984,3.94E-09,0.662791848
79246288,1.43E-11,0.769284606
29431428,1.09E-12,0.759348631
270201632,1.82E-13,0.481767178
50378000,8.22E-08,12.750103
38762656,1.26E-13,0.622531533
92705248,6.96E-09,4.415874481
277714656,5.95E-09,5.054973125
277771904,2.18E-12,11.21635246
270677024,5.17E-08,0.338309407
372848000,5.29E-10,0.726177394
99494152,4.58E-08,3.261017084
237338544,1.59E-11,10.33331013
392756608,4.81E-07,4.197010517
41226620,1.54E-13,1.570204377
149902544,9.33E-14,8.550923347
126641296,3.73E-09,6.028747082
314889152,2.01E-10,0.566207707
212262400,2.84E-06,4.996341228
212288880,1.17E-07,4.286794186
261748432,1.65E-05,2.74753952
33838476,3.89E-13,0.336453855
33839044,7.23E-13,0.770953178
33864200,5.07E-08,0.429073244
300866976,4.84E-09,1.510145187
231836960,2.76E-09,0.369306743
259901936,3.33E-12,0.32732743
259977248,3.71E-12,0.342679054
212352336,3.73E-13,7.074800491
279327808,2.22E-07,0.329901546
55452576,5.44E-10,0.330506921
38396608,0.000167408,7.426384926
